2.0,8.0,
0.5,1.0,
Generation,BeakSize
0,6.001824751732938
0,5.475024188924414
0,5.672565146941482
0,5.215820351343603
0,5.5705266499488495
0,5.784199501177596
0,5.510574814084284
0,5.216438577663098
0,5.44385152369335
0,5.6850252776358
0,5.810905603323125
0,6.628168572846574
0,7.080354462885382
0,6.088175001703114
0,5.271832977265995
0,6.44508224419056
0,5.1124300109625205
0,6.198453228850343
0,5.821751471737237
0,6.134141239785347
0,6.054001265334885
0,6.545832674026832
0,7.285896165399718
0,6.424437845095683
0,5.976667110425007
0,6.673738481887196
0,6.076292043938401
0,6.108650825144354
0,5.557014345670974
0,5.93335307230625
0,5.307755160359375
0,5.942842441255603
0,6.821705945835001
0,6.257423251190218
0,5.8226747913021395
0,6.651194129533402
0,5.615919786288434
0,5.0395543118329105
0,6.4224573163529275
0,6.181594003098331
1,7.080354462885382
1,6.44508224419056
1,6.628168572846574
1,7.285896165399718
1,6.424437845095683
1,6.4224573163529275
1,6.545832674026832
1,6.673738481887196
1,6.821705945835001
1,6.651194129533402
1,6.209547477058559
1,5.793654905118345
1,6.581309454604282
1,6.38690030118575
2,6.581309454604282
2,6.44508224419056
2,7.080354462885382
2,6.821705945835001
2,6.651194129533402
2,6.628168572846574
2,7.285896165399718
2,6.545832674026832
2,6.209547477058559
2,6.168790483556391
2,6.54738851671951
2,6.506522682993862
2,6.205173872755959
3,6.506522682993862
3,6.54738851671951
3,6.209547477058559
3,6.651194129533402
3,7.285896165399718
3,6.628168572846574
3,6.581309454604282
3,6.205173872755959
3,6.545832674026832
3,6.457399182833531
3,6.259064463319739
3,6.5747288772856525
3,6.673160682905896
3,5.8583753955666165
4,6.581309454604282
4,6.54738851671951
4,6.5747288772856525
4,6.628168572846574
4,6.651194129533402
4,7.285896165399718
4,6.205173872755959
4,6.209547477058559
4,6.673160682905896
4,6.506522682993862
4,5.8583753955666165
4,6.457399182833531
4,6.042867789393813
4,6.404929590982941
4,5.84180851591124
4,6.328063672716509
4,6.344868553459129
5,6.404929590982941
5,6.5747288772856525
5,6.54738851671951
5,6.673160682905896
5,6.457399182833531
5,6.344868553459129
5,6.042867789393813
5,6.207613276223563
5,6.132126254202908
5,6.064897584253122
5,6.542996616947877
5,6.198209207934156
6,6.042867789393813
6,6.457399182833531
6,6.542996616947877
6,6.404929590982941
6,6.207613276223563
6,6.132126254202908
6,6.198209207934156
6,6.5747288772856525
6,6.673160682905896
6,6.064897584253122
6,6.212831614599216
6,6.367523720851918
6,6.290869558171241
6,6.27164429859047
6,6.035850348243838
7,6.27164429859047
7,6.542996616947877
7,6.404929590982941
7,6.367523720851918
7,6.551529931602804
7,6.498046474482567
7,6.374499015404652
8,6.367523720851918
8,6.551529931602804
8,6.374499015404652
8,6.27164429859047
8,6.542996616947877
8,6.41148980763146
8,6.654919947464213
8,6.8736020823585955
9,6.374499015404652
9,6.41148980763146
9,6.551529931602804
9,6.654919947464213
9,6.367523720851918
9,6.27164429859047
9,6.8736020823585955
9,6.48195311928819
9,6.581551141549663
9,6.046291603505161
9,6.434394301178563
9,7.043260652715579
10,6.654919947464213
10,6.046291603505161
10,6.434394301178563
10,6.8736020823585955
10,6.48195311928819
10,7.043260652715579
10,6.374499015404652
10,6.551529931602804
10,6.41148980763146
10,6.581551141549663
10,6.050885395518231
10,6.159697388067373
10,6.554867918580248
10,6.889050200848316
10,6.92824172897297
10,6.4066548662000375
11,6.434394301178563
11,6.48195311928819
11,6.654919947464213
11,6.92824172897297
11,7.043260652715579
11,6.8736020823585955
11,6.581551141549663
11,6.554867918580248
11,6.4066548662000375
11,6.41148980763146
11,6.889050200848316
11,6.050885395518231
11,6.159697388067373
11,6.367791957470348
11,6.714674751628495
11,6.223640539509452
11,6.402589202773502
11,6.320260507346869
11,6.44524430783339
11,6.013175115226834
12,6.889050200848316
12,6.402589202773502
12,6.92824172897297
12,6.013175115226834
12,6.714674751628495
12,7.043260652715579
12,6.147996149801408
12,6.77502369524494
12,6.963996970435593
12,6.357817179994987
12,6.416088174908086
12,6.607660215848526
13,6.714674751628495
13,6.402589202773502
13,6.607660215848526
13,6.889050200848316
13,6.416088174908086
13,6.147996149801408
13,6.013175115226834
13,6.77502369524494
13,6.92824172897297
13,6.963996970435593
13,6.357817179994987
13,6.878762497937179
13,6.362304342876473
13,6.425908453451795
13,6.160678707888109
13,5.976862431770039
13,6.328928721463005
13,6.57179692674899
13,6.986933585233506
14,6.878762497937179
14,6.714674751628495
14,6.77502369524494
14,6.328928721463005
14,6.607660215848526
14,6.963996970435593
14,6.160678707888109
14,6.147996149801408
14,6.57179692674899
14,6.402589202773502
14,6.362304342876473
14,6.764610015949987
14,6.70812212208422
14,6.305923506146319
14,6.43061983206443
14,7.199837773862187
14,6.741624858650917
14,6.4582244711067975
14,6.830247977641432
15,7.199837773862187
15,6.147996149801408
15,6.43061983206443
15,6.878762497937179
15,6.77502369524494
15,6.4582244711067975
15,6.70812212208422
15,6.963996970435593
15,6.328928721463005
15,6.741624858650917
15,6.830247977641432
15,6.607660215848526
15,6.160678707888109
15,7.2153024674138
15,6.588468182237953
15,6.579179965906859
15,6.360815100665413
15,6.559263969214153
15,6.728946757776219
15,6.6827459823998
16,6.728946757776219
16,6.70812212208422
16,6.830247977641432
16,7.199837773862187
16,6.160678707888109
16,7.2153024674138
16,6.741624858650917
16,6.878762497937179
16,6.4582244711067975
16,6.43061983206443
16,6.588468182237953
16,6.520918617272775
16,6.9039004249917
16,6.4391371210340225
16,7.186583338710761
16,5.902205700405339
17,6.741624858650917
17,7.2153024674138
17,6.70812212208422
17,7.199837773862187
17,6.4582244711067975
17,7.186583338710761
17,6.4391371210340225
17,6.43061983206443
17,6.9039004249917
17,6.588468182237953
17,6.830247977641432
17,6.876091671129324
17,7.1367639323949446
17,6.487868119190231
18,6.9039004249917
18,6.4391371210340225
18,7.186583338710761
18,7.1367639323949446
18,6.588468182237953
18,7.2153024674138
18,6.876091671129324
18,6.487868119190231
18,6.866020665342648
18,7.545800501839742
18,7.235724980893956
18,6.797317510739125
18,6.367576142675164
19,6.367576142675164
19,7.235724980893956
19,6.876091671129324
19,6.9039004249917
19,7.1367639323949446
19,6.4391371210340225
19,7.186583338710761
19,7.545800501839742
19,6.797317510739125
19,6.487868119190231
19,6.6919376713573735
19,6.9023125906354
19,7.273905246911208
19,6.456141565548253
19,6.91034715178728
20,6.797317510739125
20,6.6919376713573735
20,7.235724980893956
20,6.9023125906354
20,7.273905246911208
20,6.91034715178728
20,6.876091671129324
20,6.487868119190231
20,6.456141565548253
20,7.1367639323949446
20,6.367576142675164
20,7.545800501839742
20,6.921185100647268
20,7.115684640090936
20,7.031570253754899
20,7.329326596932981
21,7.545800501839742
21,7.273905246911208
21,7.115684640090936
21,7.031570253754899
21,6.921185100647268
21,7.329326596932981
21,6.367576142675164
21,6.9023125906354
21,6.797317510739125
21,6.91034715178728
21,6.6919376713573735
21,7.235724980893956
21,7.196099781515174
21,7.059497555127807
21,6.733948451821392
21,7.058305152856207
21,6.891044076640387
21,6.52460954108825
21,6.660488906353362
22,6.891044076640387
22,7.031570253754899
22,7.059497555127807
