2.0,4.0,
0.5,1.0,
Generation,BeakSize
0,5.56568582239836
0,6.840991037059622
0,5.928336375961383
0,5.53639487570156
0,5.466712477188554
0,6.040578186384218
0,5.617670357144319
0,5.680027357405052
0,4.941499370692231
0,4.681357351436392
0,5.637505075366807
0,6.3744726590516025
0,6.251677435661689
0,6.347413382228077
0,5.202445297998973
0,5.809603598773656
0,5.266055272124681
0,6.4244527737280945
0,6.89646341501777
0,5.275563301534911
0,6.010962643518817
0,6.412616338600981
0,6.61177626038123
0,6.192346480360659
0,6.191707181625219
0,5.396402688194199
0,5.591169588996099
0,5.648603460330643
0,6.244412631500755
0,6.23812406619433
0,5.1899717615584535
0,5.236147247171347
0,5.9001167007965325
0,6.13058944795382
0,5.764887339508359
0,6.162584502238106
0,5.577129577348812
0,5.74364311101355
0,4.989774848430612
0,5.780146159512363
1,4.941499370692231
1,5.202445297998973
1,5.236147247171347
1,4.989774848430612
1,5.1899717615584535
1,5.275563301534911
1,4.681357351436392
1,6.185183203756707
1,5.1025333517764135
1,4.990972758522799
2,4.989774848430612
2,4.941499370692231
2,4.990972758522799
2,6.185183203756707
2,5.275563301534911
2,5.1025333517764135
2,5.1899717615584535
2,5.27110794086235
2,5.051043245587131
3,5.1025333517764135
3,5.051043245587131
3,5.1899717615584535
3,5.27110794086235
3,4.990972758522799
3,4.941499370692231
3,5.186266531469546
3,4.860238895542216
4,4.860238895542216
4,4.941499370692231
4,5.186266531469546
4,5.051043245587131
4,5.1025333517764135
4,5.27110794086235
4,5.1899717615584535
4,4.990972758522799
4,4.985291847246954
4,4.775947868341835
4,4.617911056739841
5,4.860238895542216
5,4.617911056739841
5,5.186266531469546
5,5.27110794086235
5,4.985291847246954
5,4.775947868341835
5,5.051043245587131
5,5.092775202763415
5,4.328297600844931
5,5.3615573202253595
5,5.360576902566042
6,4.328297600844931
6,4.775947868341835
6,5.360576902566042
6,5.092775202763415
6,4.985291847246954
6,4.860238895542216
6,4.617911056739841
6,5.3615573202253595
6,5.186266531469546
6,4.931902968068179
6,5.73343442984323
6,5.174209868444246
6,4.333180626770019
6,5.66026012681413
6,4.938092652272927
7,4.775947868341835
7,5.092775202763415
7,5.66026012681413
7,4.617911056739841
7,4.985291847246954
7,4.931902968068179
7,5.360576902566042
7,4.328297600844931
7,5.73343442984323
