3.0,8.0,
1.0,1.0,
Generation,BeakSize
0,6.0737520979530295
0,5.760305626295103
0,5.505047715453814
0,5.054749709921595
0,5.514771439888706
0,5.624942335375843
0,5.665557918141687
0,5.411134353272577
0,6.2833095444023686
0,4.925018608733809
0,6.368080615439596
0,4.696455661789566
0,5.548086293319883
0,5.006134955793584
0,5.943274628585874
0,6.046943058891008
0,6.03150937589506
0,5.931549587152363
0,5.72471982943631
0,5.265509793852981
0,6.576319276441341
0,5.624426191099952
0,5.338340279305582
0,6.054987832768303
0,5.827876886099925
0,5.156813671923673
0,5.45620155565164
0,5.578576994470847
0,6.840829019038358
0,5.965489805747462
0,5.6709544588226155
0,5.4887836781069
0,5.8325259049391995
0,4.7161793863933
0,6.331806327071236
0,6.029312169240724
0,6.782703711092173
0,5.648530275689893
0,6.3138908696373015
0,4.69104121941534
1,4.925018608733809
1,5.054749709921595
1,4.7161793863933
1,6.368080615439596
1,6.840829019038358
1,6.2833095444023686
1,4.696455661789566
1,5.338340279305582
1,4.69104121941534
1,6.576319276441341
1,5.006134955793584
1,6.331806327071236
1,6.782703711092173
1,4.919006375506552
1,6.473293273912453
1,5.741914416604104
1,5.021749220911985
1,5.6846436369481586
2,6.576319276441341
2,4.7161793863933
2,6.368080615439596
2,5.021749220911985
2,6.473293273912453
2,5.741914416604104
2,5.006134955793584
2,5.338340279305582
2,6.782703711092173
2,4.696455661789566
2,4.919006375506552
2,5.6846436369481586
2,6.331806327071236
2,4.925018608733809
2,6.6337416940548515
2,6.577948652848472
2,5.4246965305426755
2,5.76224717692043
2,5.578384198537554
2,5.21484410697322
2,5.647067176462106
2,6.016034549884421
3,6.331806327071236
3,6.577948652848472
3,5.006134955793584
3,4.696455661789566
3,6.576319276441341
3,6.6337416940548515
3,4.7161793863933
3,6.016034549884421
3,4.919006375506552
3,5.76224717692043
3,5.021749220911985
3,5.4246965305426755
3,5.5638921237359344
3,5.8595979575856845
3,5.990571442931681
3,5.092033423082192
4,5.006134955793584
4,6.331806327071236
4,4.696455661789566
4,5.76224717692043
4,5.4246965305426755
4,6.576319276441341
4,6.577948652848472
4,5.092033423082192
4,5.5638921237359344
4,6.016034549884421
4,5.8595979575856845
4,5.021749220911985
4,5.990571442931681
4,5.651003766043752
4,5.499584668511242
4,5.309175298891319
4,5.738304432551088
5,6.577948652848472
5,6.016034549884421
5,5.309175298891319
5,5.990571442931681
5,5.092033423082192
5,5.497511699402417
5,6.151754842545911
6,5.092033423082192
6,5.497511699402417
6,5.990571442931681
6,6.042431931329693
6,6.217360664519979
7,5.497511699402417
7,6.217360664519979
7,6.042431931329693
7,5.741064504104925
7,5.557771296022943
8,5.557771296022943
8,5.741064504104925
8,5.497511699402417
8,6.042431931329693
8,6.217360664519979
8,5.8153506813812506
8,5.838742684278642
8,5.797068391915988
8,6.21513752844723
9,5.838742684278642
9,5.741064504104925
9,5.557771296022943
9,6.217360664519979
9,5.8153506813812506
9,6.042431931329693
9,6.21513752844723
9,5.904706571948591
9,5.817265081384308
9,6.070381374261103
9,6.078662708911568
9,6.084372378564639
9,6.551236914890862
10,6.084372378564639
10,6.21513752844723
10,5.904706571948591
10,6.551236914890862
10,5.557771296022943
10,6.116684502497403
10,5.980748100956454
10,6.090441171935856
10,5.80226149589212
11,6.084372378564639
11,5.80226149589212
11,5.980748100956454
11,6.090441171935856
11,6.551236914890862
11,6.21513752844723
11,6.116684502497403
11,5.904706571948591
11,6.103159008640563
11,6.145090055868274
11,5.989102872536928
11,5.858049395096289
11,5.604442281898389
12,6.551236914890862
12,6.145090055868274
12,6.090441171935856
12,6.103159008640563
12,6.116684502497403
12,5.858049395096289
12,5.80226149589212
12,5.904706571948591
12,6.305720380254235
12,6.5280150774202275
12,5.908736803221329
12,6.069164752513682
12,6.259821267248916
12,6.114438525391125
13,6.259821267248916
13,6.305720380254235
13,6.5280150774202275
13,6.145090055868274
13,5.80226149589212
13,6.567965726328078
13,6.530473312205488
13,6.059406322163157
13,5.859767408584097
13,6.348523696577384
13,5.99983340195373
14,6.348523696577384
14,6.5280150774202275
14,6.145090055868274
14,6.567965726328078
14,6.530473312205488
14,6.305720380254235
14,5.859767408584097
14,6.259821267248916
14,6.0908505581689605
14,6.605222440405105
14,6.232832704962524
14,6.086517002183103
14,6.072799878152153
14,6.3385807881866265
15,6.567965726328078
15,6.259821267248916
15,6.348523696577384
15,6.3385807881866265
15,6.5280150774202275
15,6.530473312205488
15,6.305720380254235
15,5.859767408584097
15,6.0908505581689605
15,6.792420121651217
15,6.410754220267059
15,6.5582172840642645
15,6.136359378217689
15,6.406963247134984
16,6.136359378217689
16,6.5582172840642645
16,6.3385807881866265
16,6.410754220267059
16,6.567965726328078
16,6.530473312205488
16,6.406963247134984
16,6.792420121651217
16,6.0908505581689605
16,5.859767408584097
16,6.348523696577384
16,6.640963309150742
16,6.325751178193291
16,6.59067884252625
16,6.491701079450554
16,6.057903953151741
17,6.59067884252625
17,6.491701079450554
17,6.5582172840642645
17,6.057903953151741
17,6.640963309150742
17,6.0908505581689605
17,6.792420121651217
17,6.367797652384048
17,6.560884313591925
17,6.273179134876371
17,6.438019740716908
17,6.288919330347486
18,6.5582172840642645
18,6.59067884252625
18,6.792420121651217
18,6.438019740716908
18,6.057903953151741
18,6.491701079450554
18,6.288919330347486
18,6.367797652384048
18,6.640963309150742
18,6.273179134876371
18,6.689349771732861
18,6.2302387494180875
18,6.237118274304161
18,6.717472722644653
18,6.271808932926917
18,6.769240046515907
18,6.370059592656322
19,6.237118274304161
19,6.271808932926917
19,6.438019740716908
19,6.640963309150742
19,6.689349771732861
19,6.491701079450554
19,6.769240046515907
19,6.717472722644653
19,6.057903953151741
19,6.3567058415381545
19,6.04068535087714
19,6.499296748290531
19,6.243848019383427
19,6.583843617958485
19,6.731190712896817
19,6.780275355971464
19,6.315594420337145
20,6.3567058415381545
20,6.731190712896817
20,6.769240046515907
20,6.689349771732861
20,6.04068535087714
20,6.499296748290531
20,6.780275355971464
20,6.583843617958485
20,6.717472722644653
20,6.271808932926917
20,6.525331615967993
20,6.330747611937005
20,6.987162397068327
20,6.585843790533229
20,6.417976452191144
20,6.668106999168284
20,6.592337604608469
