2.0,5.0,8.0,
0.5,0.5,0.5,
Generation,BeakSize
0,5.529126346035715
0,6.927609536324281
0,6.3510239813308065
0,5.104357804140146
0,6.724276112333011
0,5.183595417771995
0,5.953754039172976
0,5.772801896387863
0,6.239708393006522
0,6.7977834074698
0,5.9090905841847094
0,5.899079039549639
0,5.31138584693966
0,4.673556595876144
0,5.672623584188462
0,5.565427272654785
0,5.4499711618329485
0,6.3440372512239165
0,5.4171085730525395
0,5.460289430420419
0,5.6664054438584905
0,5.935705018360333
0,6.119516559229594
0,5.542131042674118
0,5.625251850045346
0,5.743427015185797
0,4.89735738797939
0,4.880183493810851
0,5.685887269456697
0,5.8332715054069855
0,5.592034085390974
0,6.4556841248957335
0,5.306177521625755
0,5.246741217395019
0,6.05001740779809
0,5.710476350663217
0,5.703264862194296
0,6.012301422173176
0,6.2328785714406285
0,5.787281072599539
1,4.673556595876144
1,5.104357804140146
1,5.246741217395019
1,6.119516559229594
1,6.927609536324281
1,5.4499711618329485
1,6.4556841248957335
1,6.724276112333011
1,5.542131042674118
1,4.880183493810851
1,6.3510239813308065
1,5.183595417771995
1,5.529126346035715
1,4.89735738797939
1,6.7977834074698
1,5.321201410369342
1,5.974343601629626
1,5.32374773948169
1,5.274892561050104
2,5.974343601629626
2,5.274892561050104
2,6.724276112333011
2,6.119516559229594
2,5.246741217395019
2,5.32374773948169
2,5.321201410369342
2,6.927609536324281
2,4.880183493810851
2,4.673556595876144
2,6.3510239813308065
2,6.263540164331939
2,5.660747686099169
2,5.370627711073263
2,5.221491773371042
2,5.151591472937654
2,5.845122524211701
3,5.246741217395019
3,5.845122524211701
3,6.724276112333011
3,6.263540164331939
3,4.673556595876144
3,5.974343601629626
3,5.32374773948169
3,5.321201410369342
3,5.274892561050104
3,5.660747686099169
3,5.370627711073263
3,6.3510239813308065
3,5.1599727361580205
3,5.2563479295351465
3,6.400588109361086
3,5.745448876652184
3,5.884912837688374
3,5.300798567946109
3,5.802913965492374
4,5.974343601629626
4,5.300798567946109
4,5.1599727361580205
4,5.660747686099169
4,5.802913965492374
4,5.745448876652184
4,6.263540164331939
4,5.845122524211701
4,6.724276112333011
4,5.274892561050104
4,6.400588109361086
4,6.3510239813308065
4,5.2563479295351465
4,5.32374773948169
4,5.321201410369342
4,5.884912837688374
4,5.328867666305087
4,5.90512125298838
4,5.69861231819199
4,5.818260352180582
4,4.750568519966745
4,5.422226131704266
4,5.664949572141221
5,5.845122524211701
5,6.400588109361086
5,5.664949572141221
5,5.802913965492374
5,5.422226131704266
5,5.300798567946109
5,5.884912837688374
5,5.660747686099169
5,5.818260352180582
5,5.328867666305087
5,5.2563479295351465
5,5.1599727361580205
5,4.750568519966745
5,6.263540164331939
5,5.69861231819199
5,6.705826784381921
5,5.936925950589317
5,5.303881928911644
5,6.626912424754964
5,6.178464355856945
5,5.119667135761491
5,5.897808338345443
6,4.750568519966745
6,5.69861231819199
6,5.1599727361580205
6,6.400588109361086
6,5.300798567946109
6,5.936925950589317
6,6.178464355856945
6,5.884912837688374
6,6.705826784381921
6,5.664949572141221
6,5.422226131704266
6,5.897808338345443
6,5.802913965492374
6,6.626912424754964
6,5.2563479295351465
6,5.328867666305087
6,5.119667135761491
6,5.303881928911644
6,5.55649410562645
6,5.841784312037293
6,5.366511025984096
6,5.950364212903795
6,6.329003819891044
6,5.680551194895074
6,6.298337632412807
6,5.861971912501969
6,5.247273030921837
7,6.298337632412807
7,5.680551194895074
7,6.329003819891044
7,5.422226131704266
7,5.664949572141221
7,5.366511025984096
7,5.950364212903795
7,5.328867666305087
7,5.119667135761491
7,5.55649410562645
7,5.247273030921837
7,5.936925950589317
7,4.750568519966745
7,6.178464355856945
7,5.861971912501969
7,6.626912424754964
7,6.705826784381921
7,6.131445253800789
7,5.284683951746091
7,5.1235297535248225
7,5.597213050070338
7,6.226131192199826
7,5.4651245594856475
7,5.750132786512318
7,5.864817381392251
7,6.071161351728752
7,6.273120091700937
8,5.247273030921837
8,5.680551194895074
8,6.705826784381921
8,5.1235297535248225
8,6.626912424754964
8,5.597213050070338
8,5.284683951746091
8,5.936925950589317
